Lead_1,Lead_2,Lead_3,Lead_4,Lead_5,Lead_6,Lead_7,Lead_8,Lead_9,Lead_10,Lead_11,Lead_12
,,,,,,-0.162273,-0.076364,-0.200455,-0.420000,-0.443864,-0.334091
,,,,,,-0.162273,-0.081136,-0.200455,-0.420000,-0.443864,-0.324545
,,,,,,-0.162273,-0.085909,-0.205227,-0.420000,-0.434318,-0.319773
,,,,,,-0.162273,-0.085909,-0.210000,-0.424773,-0.439091,-0.315000
,,,,,,-0.152727,-0.076364,-0.200455,-0.429545,-0.448636,-0.324545
,,,,,,-0.143182,-0.057273,-0.200455,-0.429545,-0.453409,-0.329318
,,,,,,-0.133636,-0.057273,-0.190909,-0.429545,-0.458182,-0.338864
,,,,,,-0.138409,-0.057273,-0.190909,-0.429545,-0.462955,-0.343636
,,,,,,-0.143182,-0.057273,-0.190909,-0.429545,-0.462955,-0.343636
,,,,,,-0.147955,-0.057273,-0.190909,-0.429545,-0.453409,-0.343636
,,,,,,-0.152727,-0.057273,-0.181364,-0.420000,-0.443864,-0.334091
,,,,,,-0.143182,-0.057273,-0.181364,-0.420000,-0.443864,-0.324545
,,,,,,-0.143182,-0.057273,-0.181364,-0.424773,-0.448636,-0.329318
,,,,,,-0.143182,-0.057273,-0.190909,-0.429545,-0.458182,-0.338864
,,,,,,-0.143182,-0.057273,-0.190909,-0.429545,-0.462955,-0.348409
,,,,,,-0.143182,-0.047727,-0.176591,-0.415227,-0.448636,-0.357955
,,,,,,-0.143182,-0.052500,-0.171818,-0.410455,-0.434318,-0.362727
,,,,,,-0.143182,-0.062045,-0.176591,-0.410455,-0.439091,-0.367500
,,,,,,-0.147955,-0.071591,-0.181364,-0.410455,-0.443864,-0.372273
,,,,,,-0.152727,-0.076364,-0.190909,-0.410455,-0.448636,-0.372273
,,,,,,-0.152727,-0.076364,-0.190909,-0.410455,-0.453409,-0.372273
,,,,,,-0.152727,-0.076364,-0.181364,-0.410455,-0.443864,-0.362727
,,,,,,-0.143182,-0.076364,-0.176591,-0.400909,-0.429545,-0.353182
,,,,,,-0.143182,-0.066818,-0.171818,-0.391364,-0.424773,-0.343636
,,,,,,-0.143182,-0.057273,-0.171818,-0.381818,-0.424773,-0.334091
,,,,,,-0.143182,-0.057273,-0.171818,-0.381818,-0.420000,-0.334091
,,,,,,-0.147955,-0.062045,-0.171818,-0.386591,-0.424773,-0.324545
,,,,,,-0.152727,-0.066818,-0.171818,-0.391364,-0.420000,-0.315000
,,,,,,-0.157500,-0.071591,-0.171818,-0.391364,-0.405682,-0.315000
,,,,,,-0.171818,-0.081136,-0.171818,-0.391364,-0.405682,-0.315000
,,,,,,-0.186136,-0.090682,-0.176591,-0.391364,-0.396136,-0.310227
,,,,,,-0.205227,-0.100227,-0.190909,-0.396136,-0.400909,-0.310227
,,,,,,-0.210000,-0.105000,-0.200455,-0.405682,-0.410455,-0.315000
,,,,,,-0.214773,-0.105000,-0.205227,-0.415227,-0.420000,-0.319773
,,,,,,-0.219545,-0.105000,-0.210000,-0.420000,-0.424773,-0.324545
,,,,,,-0.210000,-0.105000,-0.210000,-0.424773,-0.424773,-0.343636
,,,,,,-0.210000,-0.114545,-0.214773,-0.434318,-0.439091,-0.357955
,,,,,,-0.210000,-0.114545,-0.219545,-0.439091,-0.439091,-0.362727
,,,,,,-0.200455,-0.105000,-0.219545,-0.429545,-0.434318,-0.353182
,,,,,,-0.186136,-0.095455,-0.210000,-0.420000,-0.434318,-0.353182
,,,,,,-0.171818,-0.095455,-0.200455,-0.420000,-0.434318,-0.353182
,,,,,,-0.162273,-0.095455,-0.205227,-0.429545,-0.443864,-0.357955
,,,,,,-0.162273,-0.100227,-0.214773,-0.448636,-0.467727,-0.377045
,,,,,,-0.152727,-0.105000,-0.219545,-0.458182,-0.472500,-0.381818
,,,,,,-0.152727,-0.105000,-0.219545,-0.458182,-0.477273,-0.381818
,,,,,,-0.152727,-0.105000,-0.219545,-0.462955,-0.482045,-0.381818
,,,,,,-0.143182,-0.109773,-0.219545,-0.458182,-0.482045,-0.381818
,,,,,,-0.147955,-0.114545,-0.219545,-0.462955,-0.482045,-0.372273
,,,,,,-0.152727,-0.114545,-0.210000,-0.458182,-0.472500,-0.362727
,,,,,,-0.143182,-0.105000,-0.210000,-0.458182,-0.472500,-0.362727
,,,,,,-0.147955,-0.105000,-0.210000,-0.472500,-0.482045,-0.367500
,,,,,,-0.124091,-0.081136,-0.195682,-0.482045,-0.501136,-0.381818
,,,,,,-0.071591,-0.033409,-0.157500,-0.486818,-0.525000,-0.415227
,,,,,,-0.004773,0.052500,-0.062607,-0.429545,-0.496364,-0.415227
,,,,,,0.057273,0.200455,0.143182,-0.214773,-0.319773,-0.310227
,,,,,,0.081136,0.334091,0.405682,0.139906,-0.000779,-0.098492
,,,,,,0.004136,0.396136,0.544458,0.600262,0.504938,0.219068
,,,,,,-0.181364,0.285568,0.313957,0.412492,0.812098,0.544091
,,,,,,-0.454773,-0.025773,0.083457,0.224721,0.813322,0.735000
,,,,,,-0.730227,-0.394739,-0.147044,0.036950,0.814545,0.611632
,,,,,,-0.873409,-0.668182,-0.377545,-0.150820,0.342576,0.258873
,,,,,,-0.787085,-0.701591,-0.608045,-0.338591,-0.129394,-0.093784
,,,,,,-0.610909,-0.591818,-0.644318,-0.706364,-0.601364,-0.319773
,,,,,,-0.443864,-0.430076,-0.519104,-0.687273,-0.615682,-0.380227
,,,,,,-0.320640,-0.295909,-0.405682,-0.610909,-0.572727,-0.400909
,,,,,,-0.229091,-0.210000,-0.320833,-0.544091,-0.529773,-0.391364
,,,,,,-0.176591,-0.152727,-0.262500,-0.510682,-0.515455,-0.381818
,,,,,,-0.162273,-0.124091,-0.248182,-0.505909,-0.520227,-0.381818
,,,,,,-0.162273,-0.114545,-0.248182,-0.505909,-0.520227,-0.381818
,,,,,,-0.152727,-0.114545,-0.238636,-0.505909,-0.520227,-0.386591
,,,,,,-0.152727,-0.114545,-0.238636,-0.496364,-0.520227,-0.396136
,,,,,,-0.152727,-0.105000,-0.229091,-0.496364,-0.510682,-0.405682
,,,,,,-0.143182,-0.105000,-0.229091,-0.496364,-0.510682,-0.415227
,,,,,,-0.143182,-0.105000,-0.229091,-0.486818,-0.510682,-0.420000
,,,,,,-0.143182,-0.105000,-0.229091,-0.477273,-0.510682,-0.424773
,,,,,,-0.143182,-0.105000,-0.219545,-0.462955,-0.501136,-0.415227
,,,,,,-0.143182,-0.105000,-0.219545,-0.448636,-0.491591,-0.410455
,,,,,,-0.143182,-0.105000,-0.214773,-0.448636,-0.491591,-0.410455
,,,,,,-0.143182,-0.105000,-0.210000,-0.448636,-0.491591,-0.400909
,,,,,,-0.147955,-0.109773,-0.214773,-0.448636,-0.496364,-0.405682
,,,,,,-0.152727,-0.119318,-0.219545,-0.448636,-0.505909,-0.410455
,,,,,,-0.157500,-0.124091,-0.219545,-0.439091,-0.510682,-0.410455
,,,,,,-0.152727,-0.124091,-0.210000,-0.429545,-0.501136,-0.400909
,,,,,,-0.152727,-0.124091,-0.210000,-0.420000,-0.501136,-0.391364
,,,,,,-0.152727,-0.124091,-0.200455,-0.410455,-0.491591,-0.381818
,,,,,,-0.143182,-0.124091,-0.195682,-0.410455,-0.482045,-0.367500
,,,,,,-0.143182,-0.124091,-0.190909,-0.410455,-0.472500,-0.362727
,,,,,,-0.147955,-0.128864,-0.190909,-0.400909,-0.472500,-0.362727
,,,,,,-0.152727,-0.133636,-0.181364,-0.381818,-0.477273,-0.367500
,,,,,,-0.152727,-0.138409,-0.171818,-0.372273,-0.472500,-0.362727
,,,,,,-0.152727,-0.124091,-0.167045,-0.357955,-0.453409,-0.362727
,,,,,,-0.152727,-0.114545,-0.152727,-0.343636,-0.439091,-0.353182
,,,,,,-0.152727,-0.114545,-0.143182,-0.334091,-0.424773,-0.353182
,,,,,,-0.152727,-0.114545,-0.133636,-0.329318,-0.410455,-0.353182
,,,,,,-0.152727,-0.114545,-0.124091,-0.310227,-0.396136,-0.353182
,,,,,,-0.152727,-0.105000,-0.109773,-0.295909,-0.386591,-0.353182
,,,,,,-0.162273,-0.105000,-0.095455,-0.272045,-0.367500,-0.343636
,,,,,,-0.162273,-0.105000,-0.081136,-0.248182,-0.343636,-0.334091
,,,,,,-0.162273,-0.105000,-0.066818,-0.224318,-0.319773,-0.315000
,,,,,,-0.162273,-0.105000,-0.052500,-0.205227,-0.310227,-0.305455
,,,,,,-0.162273,-0.109773,-0.047727,-0.190909,-0.291136,-0.305455
,,,,,,-0.167045,-0.119318,-0.047727,-0.186136,-0.291136,-0.300682
,,,,,,-0.171818,-0.114545,-0.042955,-0.181364,-0.267273,-0.295909
,,,,,,-0.171818,-0.119318,-0.038182,-0.162273,-0.252955,-0.286364
,,,,,,-0.171818,-0.124091,-0.038182,-0.162273,-0.243409,-0.267273
,,,,,,-0.181364,-0.128864,-0.038182,-0.162273,-0.233864,-0.257727
,,,,,,-0.186136,-0.133636,-0.042955,-0.157500,-0.233864,-0.248182
,,,,,,-0.190909,-0.138409,-0.052500,-0.162273,-0.243409,-0.243409
,,,,,,-0.195682,-0.147955,-0.062045,-0.167045,-0.252955,-0.252955
,,,,,,-0.200455,-0.152727,-0.076364,-0.176591,-0.272045,-0.262500
,,,,,,-0.200455,-0.152727,-0.100227,-0.190909,-0.291136,-0.276818
,,,,,,-0.190909,-0.143182,-0.109773,-0.200455,-0.305455,-0.291136
,,,,,,-0.181364,-0.124091,-0.119318,-0.210000,-0.315000,-0.300682
,,,,,,-0.181364,-0.105000,-0.124091,-0.229091,-0.334091,-0.315000
,,,,,,-0.181364,-0.105000,-0.128864,-0.248182,-0.348409,-0.324545
,,,,,,-0.171818,-0.109773,-0.138409,-0.267273,-0.367500,-0.343636
,,,,,,-0.171818,-0.109773,-0.147955,-0.291136,-0.386591,-0.362727
,,,,,,-0.162273,-0.105000,-0.157500,-0.305455,-0.396136,-0.372273
,,,,,,-0.162273,-0.095455,-0.167045,-0.315000,-0.410455,-0.381818
,,,,,,-0.162273,-0.100227,-0.171818,-0.315000,-0.415227,-0.381818
,,,,,,-0.162273,-0.105000,-0.171818,-0.315000,-0.415227,-0.372273
,,,,,,-0.162273,-0.105000,-0.171818,-0.319773,-0.420000,-0.372273
,,,,,,-0.167045,-0.109773,-0.171818,-0.329318,-0.429545,-0.377045
,,,,,,-0.162273,-0.105000,-0.171818,-0.334091,-0.434318,-0.372273
,,,,,,-0.162273,-0.105000,-0.171818,-0.324545,-0.420000,-0.372273
,,,,,,-0.162273,-0.105000,-0.167045,-0.329318,-0.420000,-0.381818
,,,,,,-0.162273,-0.105000,-0.162273,-0.334091,-0.429545,-0.396136
,,,,,,-0.162273,-0.105000,-0.162273,-0.334091,-0.434318,-0.400909
,,,,,,-0.162273,-0.105000,-0.162273,-0.338864,-0.434318,-0.400909
,,,,,,-0.162273,-0.105000,-0.167045,-0.348409,-0.434318,-0.391364
,,,,,,-0.152727,-0.105000,-0.171818,-0.357955,-0.434318,-0.391364
,,,,,,-0.157500,-0.105000,-0.171818,-0.357955,-0.429545,-0.391364
,,,,,,-0.162273,-0.105000,-0.171818,-0.367500,-0.439091,-0.396136
,,,,,,-0.162273,-0.105000,-0.171818,-0.367500,-0.434318,-0.381818
,,,,,,-0.152727,-0.105000,-0.171818,-0.353182,-0.424773,-0.367500
,,,,,,-0.152727,-0.095455,-0.171818,-0.353182,-0.424773,-0.362727
,,,,,,-0.133636,-0.095455,-0.171818,-0.367500,-0.424773,-0.362727
,,,,,,-0.133636,-0.095455,-0.171818,-0.377045,-0.429545,-0.367500
,,,,,,-0.133636,-0.095455,-0.171818,-0.381818,-0.434318,-0.372273
,,,,,,-0.143182,-0.105000,-0.171818,-0.381818,-0.434318,-0.362727
,,,,,,-0.138409,-0.100227,-0.167045,-0.372273,-0.424773,-0.357955
,,,,,,-0.133636,-0.095455,-0.162273,-0.372273,-0.424773,-0.343636
,,,,,,-0.133636,-0.105000,-0.162273,-0.377045,-0.424773,-0.343636
,,,,,,-0.124091,-0.109773,-0.162273,-0.372273,-0.420000,-0.343636
,,,,,,-0.124091,-0.114545,-0.162273,-0.362727,-0.420000,-0.348409
,,,,,,-0.124091,-0.105000,-0.152727,-0.362727,-0.424773,-0.353182
,,,,,,-0.124091,-0.095455,-0.143182,-0.362727,-0.415227,-0.353182
,,,,,,-0.124091,-0.095455,-0.133636,-0.362727,-0.415227,-0.353182
,,,,,,-0.128864,-0.095455,-0.138409,-0.367500,-0.415227,-0.353182
,,,,,,-0.133636,-0.095455,-0.143182,-0.372273,-0.405682,-0.343636
,,,,,,-0.124091,-0.095455,-0.133636,-0.362727,-0.396136,-0.334091
,,,,,,-0.128864,-0.095455,-0.124091,-0.362727,-0.396136,-0.334091
,,,,,,-0.133636,-0.095455,-0.119318,-0.367500,-0.405682,-0.334091
,,,,,,-0.138409,-0.100227,-0.119318,-0.377045,-0.410455,-0.334091
,,,,,,-0.143182,-0.105000,-0.124091,-0.381818,-0.415227,-0.324545
,,,,,,-0.143182,-0.095455,-0.124091,-0.381818,-0.405682,-0.315000
,,,,,,-0.143182,-0.095455,-0.124091,-0.381818,-0.396136,-0.315000
,,,,,,-0.138409,-0.095455,-0.124091,-0.381818,-0.396136,-0.315000
,,,,,,-0.128864,-0.095455,-0.124091,-0.372273,-0.396136,-0.315000
,,,,,,-0.124091,-0.095455,-0.124091,-0.372273,-0.386591,-0.315000
,,,,,,-0.114545,-0.095455,-0.124091,-0.372273,-0.386591,-0.315000
,,,,,,-0.119318,-0.095455,-0.124091,-0.372273,-0.386591,-0.315000
,,,,,,-0.143182,-0.100227,-0.133636,-0.377045,-0.391364,-0.315000
,,,,,,-0.162273,-0.114545,-0.138409,-0.381818,-0.396136,-0.319773
,,,,,,-0.176591,-0.128864,-0.147955,-0.381818,-0.386591,-0.324545
,,,,,,-0.186136,-0.133636,-0.157500,-0.386591,-0.391364,-0.324545
,,,,,,-0.190909,-0.138409,-0.167045,-0.396136,-0.400909,-0.329318
,,,,,,-0.190909,-0.147955,-0.171818,-0.405682,-0.410455,-0.334091
,,,,,,-0.190909,-0.152727,-0.171818,-0.410455,-0.415227,-0.324545
,,,,,,-0.181364,-0.143182,-0.171818,-0.410455,-0.415227,-0.315000
,,,,,,-0.181364,-0.147955,-0.176591,-0.415227,-0.420000,-0.315000
,,,,,,-0.181364,-0.152727,-0.186136,-0.434318,-0.429545,-0.315000
,,,,,,-0.171818,-0.152727,-0.190909,-0.439091,-0.439091,-0.315000
,,,,,,-0.162273,-0.138409,-0.181364,-0.434318,-0.443864,-0.319773
,,,,,,-0.162273,-0.124091,-0.181364,-0.429545,-0.448636,-0.329318
,,,,,,-0.152727,-0.124091,-0.171818,-0.434318,-0.453409,-0.334091
,,,,,,-0.147955,-0.124091,-0.186136,-0.443864,-0.462955,-0.343636
,,,,,,-0.157500,-0.133636,-0.190909,-0.453409,-0.472500,-0.357955
,,,,,,-0.152727,-0.124091,-0.181364,-0.448636,-0.472500,-0.362727
,,,,,,-0.143182,-0.114545,-0.181364,-0.453409,-0.472500,-0.367500
,,,,,,-0.143182,-0.114545,-0.171818,-0.458182,-0.477273,-0.381818
,,,,,,-0.133636,-0.105000,-0.171818,-0.462955,-0.482045,-0.391364
,,,,,,-0.133636,-0.105000,-0.171818,-0.458182,-0.472500,-0.381818
,,,,,,-0.133636,-0.095455,-0.171818,-0.458182,-0.472500,-0.381818
,,,,,,-0.133636,-0.100227,-0.176591,-0.472500,-0.482045,-0.386591
,,,,,,-0.114545,-0.095455,-0.171818,-0.486818,-0.505909,-0.410455
,,,,,,-0.076364,-0.066818,-0.157500,-0.505909,-0.548864,-0.429545
,,,,,,-0.014318,0.020682,-0.090682,-0.472500,-0.548864,-0.429545
,,,,,,0.057273,0.130773,0.079545,-0.334091,-0.429545,-0.367500
,,,,,,0.095455,0.272045,0.362727,0.038182,-0.085909,-0.138136
,,,,,,0.038182,0.381818,0.618750,0.557404,0.453101,0.206206
,,,,,,-0.144886,0.293523,0.386102,0.363481,0.799572,0.523877
,,,,,,-0.414136,0.018636,0.153455,0.169557,0.538476,0.736591
,,,,,,-0.699470,-0.362955,-0.079193,-0.024366,0.277380,0.690385
,,,,,,-0.863864,-0.639068,-0.311841,-0.218289,0.016283,0.362918
,,,,,,-0.811364,-0.706364,-0.544489,-0.412213,-0.244813,-0.021800
,,,,,,-0.649091,-0.615682,-0.620455,-0.606136,-0.505909,-0.238636
,,,,,,-0.458182,-0.467727,-0.544091,-0.706364,-0.610909,-0.357955
,,,,,,-0.310962,-0.334091,-0.415227,-0.649091,-0.587045,-0.405682
,,,,,,-0.219545,-0.244470,-0.334091,-0.587045,-0.558409,-0.420000
,,,,,,-0.171818,-0.177955,-0.272045,-0.548864,-0.534545,-0.420000
,,,,,,-0.147955,-0.138409,-0.233864,-0.544091,-0.529773,-0.410455
,,,,,,-0.143182,-0.124091,-0.229091,-0.548864,-0.534545,-0.410455
,,,,,,-0.143182,-0.124091,-0.229091,-0.553636,-0.539318,-0.410455
,,,,,,-0.143182,-0.114545,-0.229091,-0.553636,-0.539318,-0.410455
,,,,,,-0.133636,-0.109773,-0.219545,-0.548864,-0.534545,-0.400909
,,,,,,-0.124091,-0.105000,-0.219545,-0.544091,-0.529773,-0.391364
,,,,,,-0.128864,-0.105000,-0.219545,-0.544091,-0.529773,-0.396136
,,,,,,-0.128864,-0.109773,-0.224318,-0.548864,-0.529773,-0.400909
,,,,,,-0.124091,-0.114545,-0.219545,-0.548864,-0.520227,-0.391364
,,,,,,-0.114545,-0.114545,-0.219545,-0.544091,-0.520227,-0.391364
,,,,,,-0.119318,-0.105000,-0.210000,-0.544091,-0.510682,-0.381818
,,,,,,-0.124091,-0.105000,-0.210000,-0.544091,-0.510682,-0.381818
,,,,,,-0.128864,-0.105000,-0.210000,-0.544091,-0.510682,-0.381818
,,,,,,-0.133636,-0.105000,-0.210000,-0.544091,-0.520227,-0.386591
,,,,,,-0.133636,-0.105000,-0.210000,-0.544091,-0.520227,-0.400909
,,,,,,-0.124091,-0.095455,-0.210000,-0.534545,-0.510682,-0.400909
,,,,,,-0.124091,-0.095455,-0.200455,-0.525000,-0.496364,-0.391364
,,,,,,-0.124091,-0.095455,-0.200455,-0.515455,-0.486818,-0.381818
,,,,,,-0.124091,-0.095455,-0.200455,-0.505909,-0.482045,-0.372273
,,,,,,-0.128864,-0.100227,-0.200455,-0.486818,-0.482045,-0.372273
,,,,,,-0.133636,-0.105000,-0.200455,-0.472500,-0.472500,-0.362727
,,,,,,-0.124091,-0.105000,-0.190909,-0.458182,-0.462955,-0.362727
,,,,,,-0.128864,-0.109773,-0.200455,-0.458182,-0.462955,-0.362727
,,,,,,-0.143182,-0.124091,-0.200455,-0.448636,-0.453409,-0.353182
,,,,,,-0.147955,-0.114545,-0.200455,-0.434318,-0.453409,-0.343636
,,,,,,-0.152727,-0.114545,-0.190909,-0.415227,-0.434318,-0.343636
,,,,,,-0.152727,-0.109773,-0.181364,-0.391364,-0.424773,-0.343636
,,,,,,-0.152727,-0.105000,-0.171818,-0.372273,-0.410455,-0.334091
,,,,,,-0.152727,-0.095455,-0.171818,-0.348409,-0.391364,-0.324545
,,,,,,-0.157500,-0.095455,-0.152727,-0.324545,-0.367500,-0.315000
,,,,,,-0.162273,-0.095455,-0.143182,-0.305455,-0.348409,-0.310227
,,,,,,-0.167045,-0.095455,-0.133636,-0.281591,-0.334091,-0.295909
,,,,,,-0.176591,-0.095455,-0.124091,-0.252955,-0.319773,-0.286364
,,,,,,-0.186136,-0.085909,-0.109773,-0.229091,-0.310227,-0.276818
,,,,,,-0.190909,-0.085909,-0.090682,-0.210000,-0.295909,-0.267273
,,,,,,-0.181364,-0.085909,-0.076364,-0.190909,-0.291136,-0.257727
,,,,,,-0.181364,-0.085909,-0.076364,-0.186136,-0.281591,-0.257727
,,,,,,-0.171818,-0.090682,-0.076364,-0.186136,-0.281591,-0.248182
,,,,,,-0.171818,-0.095455,-0.076364,-0.181364,-0.281591,-0.238636
,,,,,,-0.171818,-0.095455,-0.081136,-0.171818,-0.281591,-0.229091
,,,,,,-0.176591,-0.095455,-0.090682,-0.176591,-0.286364,-0.229091
,,,,,,-0.181364,-0.100227,-0.109773,-0.181364,-0.291136,-0.229091
,,,,,,-0.186136,-0.114545,-0.119318,-0.181364,-0.295909,-0.243409
,,,,,,-0.190909,-0.105000,-0.128864,-0.190909,-0.300682,-0.252955
,,,,,,-0.181364,-0.105000,-0.133636,-0.195682,-0.305455,-0.262500
,,,,,,-0.181364,-0.095455,-0.143182,-0.210000,-0.324545,-0.281591
,,,,,,-0.181364,-0.109773,-0.162273,-0.229091,-0.343636,-0.291136
,,,,,,-0.181364,-0.119318,-0.176591,-0.252955,-0.367500,-0.300682
,,,,,,-0.181364,-0.124091,-0.190909,-0.276818,-0.391364,-0.310227
,,,,,,-0.181364,-0.124091,-0.205227,-0.291136,-0.410455,-0.319773
,,,,,,-0.176591,-0.124091,-0.214773,-0.300682,-0.424773,-0.324545
,,,,,,-0.171818,-0.114545,-0.219545,-0.305455,-0.439091,-0.324545
,,,,,,-0.162273,-0.114545,-0.219545,-0.315000,-0.443864,-0.324545
,,,,,,-0.162273,-0.114545,-0.219545,-0.315000,-0.443864,-0.324545
,,,,,,-0.162273,-0.105000,-0.219545,-0.315000,-0.443864,-0.324545
,,,,,,-0.162273,-0.105000,-0.210000,-0.315000,-0.448636,-0.329318
,,,,,,-0.162273,-0.109773,-0.210000,-0.319773,-0.453409,-0.338864
,,,,,,-0.162273,-0.114545,-0.210000,-0.324545,-0.453409,-0.343636
,,,,,,-0.162273,-0.114545,-0.214773,-0.324545,-0.453409,-0.343636
,,,,,,-0.162273,-0.119318,-0.229091,-0.324545,-0.458182,-0.343636
,,,,,,-0.162273,-0.128864,-0.238636,-0.329318,-0.462955,-0.343636
,,,,,,-0.162273,-0.124091,-0.248182,-0.334091,-0.453409,-0.334091
,,,,,,-0.162273,-0.114545,-0.248182,-0.324545,-0.453409,-0.324545
,,,,,,-0.162273,-0.105000,-0.238636,-0.329318,-0.453409,-0.324545
,,,,,,-0.162273,-0.105000,-0.238636,-0.334091,-0.458182,-0.324545
,,,,,,-0.162273,-0.105000,-0.243409,-0.334091,-0.462955,-0.329318
,,,,,,-0.162273,-0.105000,-0.248182,-0.334091,-0.467727,-0.334091
,,,,,,-0.162273,-0.095455,-0.248182,-0.334091,-0.472500,-0.324545
,,,,,,-0.162273,-0.095455,-0.238636,-0.334091,-0.472500,-0.324545
,,,,,,-0.162273,-0.095455,-0.238636,-0.334091,-0.472500,-0.329318
,,,,,,-0.162273,-0.095455,-0.229091,-0.343636,-0.482045,-0.338864
,,,,,,-0.162273,-0.095455,-0.229091,-0.343636,-0.482045,-0.343636
,,,,,,-0.162273,-0.085909,-0.219545,-0.343636,-0.482045,-0.348409
,,,,,,-0.162273,-0.090682,-0.219545,-0.343636,-0.477273,-0.357955
,,,,,,-0.162273,-0.095455,-0.224318,-0.343636,-0.472500,-0.357955
,,,,,,-0.162273,-0.095455,-0.229091,-0.343636,-0.472500,-0.362727
,,,,,,-0.162273,-0.095455,-0.229091,-0.343636,-0.472500,-0.353182
,,,,,,-0.162273,-0.085909,-0.229091,-0.343636,-0.472500,-0.343636
,,,,,,-0.162273,-0.076364,-0.219545,-0.343636,-0.462955,-0.334091
,,,,,,-0.162273,-0.076364,-0.219545,-0.334091,-0.462955,-0.334091
,,,,,,-0.162273,-0.071591,-0.219545,-0.334091,-0.453409,-0.324545
,,,,,,-0.162273,-0.076364,-0.219545,-0.334091,-0.453409,-0.324545
,,,,,,-0.162273,-0.071591,-0.219545,-0.334091,-0.453409,-0.324545
,,,,,,-0.162273,-0.057273,-0.219545,-0.334091,-0.443864,-0.324545
,,,,,,-0.162273,-0.047727,-0.219545,-0.334091,-0.443864,-0.329318
,,,,,,-0.162273,-0.038182,-0.219545,-0.338864,-0.443864,-0.334091
,,,,,,-0.152727,-0.014318,-0.219545,-0.334091,-0.434318,-0.334091
,,,,,,-0.143182,0.004773,-0.210000,-0.334091,-0.434318,-0.324545
,,,,,,-0.133636,0.009545,-0.210000,-0.334091,-0.434318,-0.319773
,,,,,,-0.133636,0.019091,-0.210000,-0.334091,-0.434318,-0.315000
,,,,,,-0.128864,0.028636,-0.200455,-0.324545,-0.434318,-0.315000
,,,,,,-0.124091,0.028636,-0.190909,-0.324545,-0.424773,-0.315000
,,,,,,-0.124091,0.028636,-0.190909,-0.324545,-0.424773,-0.315000
,,,,,,-0.128864,0.028636,-0.181364,-0.324545,-0.424773,-0.310227
,,,,,,-0.152727,0.023864,-0.186136,-0.329318,-0.424773,-0.305455
,,,,,,-0.176591,0.009545,-0.200455,-0.334091,-0.424773,-0.305455
,,,,,,-0.200455,-0.004773,-0.214773,-0.338864,-0.424773,-0.305455
,,,,,,-0.210000,-0.014318,-0.224318,-0.348409,-0.429545,-0.315000
,,,,,,-0.200455,-0.023864,-0.233864,-0.353182,-0.439091,-0.315000
,,,,,,-0.200455,-0.028636,-0.238636,-0.353182,-0.443864,-0.319773
,,,,,,-0.200455,-0.028636,-0.238636,-0.353182,-0.443864,-0.315000
,,,,,,-0.190909,-0.033409,-0.243409,-0.357955,-0.443864,-0.315000
,,,,,,-0.190909,-0.038182,-0.248182,-0.367500,-0.448636,-0.315000
,,,,,,-0.190909,-0.028636,-0.248182,-0.372273,-0.458182,-0.319773
